Tipo de Registro;Nº NFS-e;Data Hora NFE;Código de Verificação da NFS-e;Tipo de RPS;Série do RPS;Número do RPS;Data de Emissão do RPS;Inscrição Municipal do Prestador;Indicador de CPF/CNPJ do Prestador;CPF/CNPJ do Prestador;Razão Social do Prestador;Tipo do Endereço do Prestador;Endereço do Prestador;Número do Endereço do Prestador;Complemento do Endereço do Prestador;Bairro do Prestador;Cidade do Prestador;UF do Prestador;CEP do Prestador;Email do Prestador;Opção Pelo Simples;Situação da Nota Fiscal;Data de Cancelamento;Nº da Guia;Data de Quitação da Guia Vinculada a Nota Fiscal;Valor dos Serviços;Valor das Deduções;Código do Serviço Prestado na Nota Fiscal;Alíquota;ISS devido;Valor do Crédito;ISS Retido;PIS;COFINS;INSS;IRPJ;CSLL;Indicador de CPF/CNPJ do Tomador;CPF/CNPJ do Tomador;Inscrição Municipal do Tomador;Inscrição Estadual do Tomador;Razão Social do Tomador;Tipo do Endereço do Tomador;Endereço do Tomador;Número do Endereço do Tomador;Complemento do Endereço do Tomador;Bairro do Tomador;Cidade do Tomador;UF do Tomador;CEP do Tomador;Email do Tomador;Discriminação dos Serviços
2;8571;15/06/2026 11:43:17;BUR6NPGL;RPS;1;8554;15/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;115.851,70;0,00;421;3,00;3.475,55;0,00;N;0,00;0,00;0,00;0,00;0,00;2;97.388.490/0001-87;;;UNIMED COSTA DO DESCOBRIMENTO;;RUA PE.JOAO GUALBERTO DE MAGALHAES;SN;;VIVENDAS COSTA AZUL;Salvador;BA;45820-645;;HONORARIOS E SERVICOS MEDICOS PRESTADOS|PERIODO: 01/04/2026 a 31/05/2026|PACIENTE: Camilo Caraccioli Souza Valenzuela - Valor aproximado do(s) Tributo(s): R$ 15582.05 (13.45%) Federal e R$ 5792.59 (5.00%) Municipal.
2;8570;15/06/2026 10:24:36;ERYW6NEN;RPS;1;8553;15/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;14.209,03;0,00;421;3,00;426,27;0,00;N;0,00;0,00;0,00;0,00;0,00;2;15.011.651/0001-54;;;BRADESCO SAUDE - OPERADORA DE PLANOS S/A;;AV PAULISTA;1450;AND. 10 T PTA NA. SEC;BELA VISTA;São Paulo;SP;01310-917;DEPENDENCIA@BRADESCOSEGUROS.COM.BR;Honorarios de servicos medicos - Valor aproximado do(s) Tributo(s): R$ 1911.12 (13.45%) Federal e R$ 710.44 (5.00%) Municipal. . Fonte: IBPT                .
2;8569;15/06/2026 10:24:31;8BL6EFUP;RPS;1;8552;15/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;247.063,96;0,00;421;3,00;7.411,92;0,00;N;0,00;0,00;0,00;0,00;0,00;2;92.693.118/0001-60;;;BRADESCO SAUDE S/A;AV;Rio de Janeiro;555;19º andar;Caju;Rio de Janeiro;RJ;20931-675;contfiscal@bradescoseguros.com.br;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 33230.10 (13.45%) Federal e R$ 12353.20 (5.00%) Municipal.
2;8568;12/06/2026 09:23:00;JGRM6WGG;RPS;1;8551;12/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;190.905,69;0,00;421;3,00;5.727,17;0,00;N;0,00;0,00;0,00;0,00;0,00;2;92.693.118/0001-60;;;BRADESCO SAUDE S/A;AV;Rio de Janeiro;555;19º andar;Caju;Rio de Janeiro;RJ;20931-675;contfiscal@bradescoseguros.com.br;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 25676.82 (13.45%) Federal e R$ 9545.28 (5.00%) Municipal.
2;8567;11/06/2026 15:55:02;6STVJTBK;RPS;1;8550;11/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;290.588,40;0,00;421;3,00;8.717,65;0,00;N;1.888,82;8.717,65;0,00;4.358,82;2.905,88;2;01.685.053/0005-80;00.136.826/001-20;;SUL AMERICA COMPANHIA DE SEGURO SAUDE;Ave;Tancredo Neves;000450;SALA 2301 E 2302 EDIF SUAREZ T;CAMINHO DAS ÁRVORES;Salvador;BA;41820-901;nfs-e.iss@sulamerica.com;HONORARIOS DE SERVICOS MEDICOS| - Valor aproximado do(s) Tributo(s): R$ 39084.14 (13.45%) Federal e R$ 14529.42 (5.00%) Municipal. . Fonte: IBPT                .
2;8566;11/06/2026 15:55:02;UYBINNLQ;RPS;1;8549;11/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;104.390,16;0,00;421;3,00;3.131,70;0,00;N;678,54;3.131,70;0,00;1.565,85;1.043,90;2;01.685.053/0005-80;00.136.826/001-20;;SUL AMERICA COMPANHIA DE SEGURO SAUDE;Ave;Tancredo Neves;000450;SALA 2301 E 2302 EDIF SUAREZ T;CAMINHO DAS ÁRVORES;Salvador;BA;41820-901;nfs-e.iss@sulamerica.com;HONORARIOS DE SERVICOS MEDICOS| - Valor aproximado do(s) Tributo(s): R$ 14040.48 (13.45%) Federal e R$ 5219.51 (5.00%) Municipal. . Fonte: IBPT                .
2;8565;11/06/2026 15:54:57;NUTSYLBQ;RPS;1;8548;11/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;679,50;0,00;421;3,00;20,39;0,00;N;4,42;20,38;0,00;10,19;6,80;2;01.685.053/0005-80;00.136.826/001-20;;SUL AMERICA COMPANHIA DE SEGURO SAUDE;Ave;Tancredo Neves;000450;SALA 2301 E 2302 EDIF SUAREZ T;CAMINHO DAS ÁRVORES;Salvador;BA;41820-901;nfs-e.iss@sulamerica.com;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 91.39 (13.45%) Federal e R$ 33.98 (5.00%) Municipal.
2;8564;10/06/2026 16:56:38;E9RTD13J;RPS;1;8546;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;1.842,33;0,00;421;3,00;55,27;0,00;N;0,00;0,00;0,00;0,00;0,00;2;63.554.067/0046-90;;;HAPVIDA ASSISTENCIA MEDICA S.A.;;AV PRESIDENTE GETULIO VARGAS;SN;;SERRARIA;Maceió;AL;57046-140;fiscal@hapvida.com.br;Faturamento de equipamentos competencia Maio/2026 - Valor aproximado do(s) Tributo(s): R$ 247.79 (13.45%) Federal e R$ 92.12 (5.00%) Municipal.
2;8563;10/06/2026 10:34:10;VIZPEAJN;RPS;1;8545;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5180896;13/07/2026 ;34.951,12;0,00;421;3,00;1.048,53;0,00;S;0,00;0,00;0,00;419,41;0,00;2;05.816.630/0001-52;00.225.182/003-77;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;Rua;Luís Viana Filho;S/N;LADO - B/4ª AVEN PLATAFORMA 06;PARALELA;Salvador;BA;41730-101;;HONORARIOS DE SERVICOS MEDICOS||PROCESSO N: 019.5120.2026.0078171-59|PRESTADOR: Bahia Home Care|CNPJ: 07.766.008/0001-02|TERMO DE ADESAO: 071/2024|VALOR: R$ 34.951,12|OBJETO: ATENCAO DOMICILIAR|COMP: RECURSO DE GLOSA JAN/26|DADOS BANCARIOS: Banco do Brasil  AG 2976-9 C/C 108098-9 - Valor aproximado do(s) Tributo(s): R$ 4700.93 (13.45%) Federal e R$ 1747.56 (5.00%) Municipal.
2;8562;10/06/2026 09:18:24;5E67JBB2;RPS;1;8544;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;4.768,70;0,00;421;3,00;143,06;0,00;N;0,00;0,00;0,00;0,00;0,00;2;15.011.651/0001-54;;;BRADESCO SAUDE - OPERADORA DE PLANOS S/A;;AV PAULISTA;1450;AND. 10 T PTA NA. SEC;BELA VISTA;São Paulo;SP;01310-917;DEPENDENCIA@BRADESCOSEGUROS.COM.BR;Honorarios de servicos medicos - Valor aproximado do(s) Tributo(s): R$ 641.39 (13.45%) Federal e R$ 238.44 (5.00%) Municipal. . Fonte: IBPT                .
2;8561;10/06/2026 09:18:18;YBXVL4QI;RPS;1;8543;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;230.678,90;0,00;421;3,00;6.920,37;0,00;N;0,00;0,00;0,00;0,00;0,00;2;92.693.118/0001-60;;;BRADESCO SAUDE S/A;AV;Rio de Janeiro;555;19º andar;Caju;Rio de Janeiro;RJ;20931-675;contfiscal@bradescoseguros.com.br;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 31026.31 (13.45%) Federal e R$ 11533.95 (5.00%) Municipal.
2;8560;10/06/2026 07:14:08;Z7Q9G6BV;RPS;1;8542;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;428.767,33;0,00;421;3,00;12.863,02;0,00;N;2.786,99;12.863,02;0,00;6.431,50;4.287,67;2;02.812.468/0001-06;;;CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRA;R;Frei Caneca;1355;Andar 8 9 10 11 1214 15 16;Consolação;São Paulo;SP;01307-003;eq.tributaria@centralnacionalunimed.com.br;Honorarios de servicos medicos - Valor aproximado do(s) Tributo(s): R$ 57669.21 (13.45%) Federal e R$ 21438.37 (5.00%) Municipal. . Fonte: IBPT                .
2;8559;10/06/2026 07:11:39;3EJXTU3B;RPS;1;8541;10/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;7.815,62;0,00;421;3,00;234,47;0,00;N;50,80;234,47;0,00;117,23;78,16;2;02.812.468/0001-06;;;CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRA;R;Frei Caneca;1355;Andar 8 9 10 11 1214 15 16;Consolação;São Paulo;SP;01307-003;eq.tributaria@centralnacionalunimed.com.br;Honorarios de servicos medicos - Valor aproximado do(s) Tributo(s): R$ 1051.20 (13.45%) Federal e R$ 390.78 (5.00%) Municipal.
2;8558;09/06/2026 12:31:11;5D9GVY4A;RPS;1;8540;09/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;7.722,40;0,00;421;3,00;231,67;0,00;N;50,20;231,67;0,00;115,83;77,22;2;03.033.006/0001-53;;;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;AV;Brasil;4036;SALAS 300 A 318;Manguinhos;Rio de Janeiro;RJ;21040-361;pagamentonf@fiosaude.org.br;HONORARIOS DE SERVICOS MEDICOS| - Valor aproximado do(s) Tributo(s): R$ 1038.66 (13.45%) Federal e R$ 386.12 (5.00%) Municipal.
2;8557;09/06/2026 11:58:44;DLRXPHLL;RPS;1;8539;09/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5173952;06/07/2026 ;56.379,56;0,00;421;3,00;1.691,39;0,00;S;366,47;1.691,39;0,00;845,69;563,80;2;30.036.685/0004-30;00.073.015/001-82;;CAIXA DE PREVIDENCIA E ASSISTENCIA DOS SERVIDORES DA FUNDACAO NACIONAL DE SAUDE;Ave;Tancredo Neves;1543;EDIF  GARCIA D AVILA      SALA;CAMINHO DAS ÁRVORES;Salvador;BA;41820-021;notafiscal@capesesp.com.br;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 7583.06 (13.45%) Federal e R$ 2818.99 (5.00%) Municipal. . Fonte: IBPT                .
2;8556;09/06/2026 09:11:08;CV4SDV3W;RPS;1;8538;09/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;4.201,79;0,00;421;3,00;126,05;0,00;N;0,00;0,00;0,00;0,00;0,00;2;92.693.118/0001-60;;;BRADESCO SAUDE S/A;AV;Rio de Janeiro;555;19º andar;Caju;Rio de Janeiro;RJ;20931-675;contfiscal@bradescoseguros.com.br;HONORARIOS DE SERVICOS MEDICOS - Valor aproximado do(s) Tributo(s): R$ 565.14 (13.45%) Federal e R$ 210.09 (5.00%) Municipal.
2;8555;08/06/2026 09:54:05;TWMSEY44;RPS;1;8537;08/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;584,40;0,00;421;3,00;17,53;0,00;N;3,80;17,53;0,00;8,76;5,84;2;03.657.699/0001-55;;;SINDIFISCO NACIONAL SIND NAC DOS AUD FISCAIS;;SDS CONJUNTO BARACAT SN;SN;SALAS 1-11;ASA SUL;Brasília;DF;70392-900;fiscal@unafiscosaude.org.br;HONORARIOS DE SERVICOS MEDICOS DATA DE VENCIMENTO: 15/07/2026 - Valor aproximado do(s) Tributo(s): R$ 78.60 (13.45%) Federal e R$ 29.22 (5.00%) Municipal. . Fonte: IBPT                .
2;8554;08/06/2026 09:54:05;IDCL1F4J;RPS;1;8536;08/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;10.932,11;0,00;421;3,00;327,96;0,00;N;71,06;327,96;0,00;163,98;109,32;2;03.657.699/0001-55;;;SINDIFISCO NACIONAL SIND NAC DOS AUD FISCAIS;;SDS CONJUNTO BARACAT SN;SN;SALAS 1-11;ASA SUL;Brasília;DF;70392-900;fiscal@unafiscosaude.org.br;HONORARIOS DE SERVICOS MEDICOS DATA DE VENCIMENTO: 15/07/2026 - Valor aproximado do(s) Tributo(s): R$ 1470.37 (13.45%) Federal e R$ 546.61 (5.00%) Municipal.
2;8553;05/06/2026 16:03:27;HZIHH9XU;RPS;1;8535;05/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;1.457,09;0,00;421;3,00;43,71;0,00;N;0,00;0,00;0,00;0,00;0,00;2;97.388.490/0001-87;;;UNIMED COSTA DO DESCOBRIMENTO;;RUA PE.JOAO GUALBERTO DE MAGALHAES;SN;;VIVENDAS COSTA AZUL;Salvador;BA;45820-645;;HONORARIOS E SERVICOS MEDICOS PRESTADOS|PERIODO: 01/04/2026 a 30/04/2026|PACIENTE: Jose Antonio Lopes Neto - Valor aproximado do(s) Tributo(s): R$ 195.98 (13.45%) Federal e R$ 72.85 (5.00%) Municipal.
2;8552;05/06/2026 09:03:53;AV3IQ6TI;RPS;1;8532;03/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;36.500,40;0,00;421;3,00;1.095,01;0,00;N;237,25;1.095,02;0,00;547,50;365,00;2;29.309.127/0001-79;;;AMIL ASSISTENCIA MEDICA INTERNACIONAL S/A;;AV DOUTOR CHUCRI ZAIDAN S/N;SN;;VILA SAO FRANCISCO;São Paulo;SP;04711-130;;Honorarios de servicos medicos
2;8551;05/06/2026 08:36:53;GJEGZPIG;RPS;1;8534;05/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;90.253,74;0,00;421;3,00;2.707,61;0,00;N;0,00;0,00;0,00;0,00;0,00;2;63.554.067/0001-98;;;HAPVIDA  ASSISTENCIA MEDICA LTDA;;AV HERACLITO GRACA  406  2 ANDAR;SN;;CENTRO;Fortaleza;CE;60140-061;;HONORARIOS DE SERVICOS MEDICOS|DATA DE VENCIMENTO: 2660450756 e 2660452100
2;8550;03/06/2026 09:59:07;35L1TVVQ;RPS;1;8533;03/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;24.692,82;0,00;421;3,00;740,78;0,00;N;0,00;0,00;0,00;0,00;0,00;2;15.011.651/0001-54;;;BRADESCO SAUDE - OPERADORA DE PLANOS S/A;;AV PAULISTA;1450;AND. 10 T PTA NA. SEC;BELA VISTA;São Paulo;SP;01310-917;DEPENDENCIA@BRADESCOSEGUROS.COM.BR;HONORARIOS DE SERVICOS MEDICOS
2;8549;02/06/2026 17:39:50;VNLS1FFE;RPS;1;8531;02/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;46.610,00;0,00;421;3,00;1.398,30;0,00;N;302,96;1.398,30;0,00;699,15;466,10;2;29.309.127/0001-79;;;AMIL ASSISTENCIA MEDICA INTERNACIONAL S/A;;AV DOUTOR CHUCRI ZAIDAN S/N;SN;;VILA SAO FRANCISCO;São Paulo;SP;04711-130;;HONORARIOS DE SERVICOS MEDICOS
2;8548;02/06/2026 17:39:50;GFJACMTP;RPS;1;8530;02/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;100.749,21;0,00;421;3,00;3.022,48;0,00;N;654,87;3.022,48;0,00;1.511,23;1.007,49;2;29.309.127/0001-79;;;AMIL ASSISTENCIA MEDICA INTERNACIONAL S/A;;AV DOUTOR CHUCRI ZAIDAN S/N;SN;;VILA SAO FRANCISCO;São Paulo;SP;04711-130;;HONORARIOS DE SERVICOS MEDICOS
2;8547;01/06/2026 16:16:55;DG6R2MF6;RPS;1;8529;01/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;56.900,50;0,00;421;3,00;1.707,02;0,00;N;369,85;1.707,02;0,00;853,50;569,00;2;11.828.089/0001-03;;;LUMINAR SAUDE ASSOCIACAO DE ASSISTENCIA A SAUDE;;QUADRA SHCGN 704/705  SN;SN;;ASA NORTE;Brasília;DF;70916-901;governanca@e-vida.org.br;HONORARIOS DE SERVICOS MEDICOS                                           |DATA DE VENCIMENTO: 31/07/2026
2;8546;01/06/2026 16:16:55;BNX82UT4;RPS;1;8528;01/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;7.528,50;0,00;421;3,00;225,86;0,00;N;48,94;225,86;0,00;112,92;75,28;2;11.828.089/0001-03;;;LUMINAR SAUDE ASSOCIACAO DE ASSISTENCIA A SAUDE;;QUADRA SHCGN 704/705  SN;SN;;ASA NORTE;Brasília;DF;70916-901;governanca@e-vida.org.br;HONORARIOS DE SERVICOS MEDICOS                                           |DATA DE VENCIMENTO: 31/07/2026
2;8545;01/06/2026 12:38:23;PNZXWG9Z;RPS;1;8527;01/06/2026 ;00.271.122/001-86;2;07.766.008/0001-02;BAHIA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA;Rua;Professor Ronald Gonçalves dos Santos;38;;ARMAÇÃO;Salvador;BA;41750-125;fiscal@homedoctor.com.br;0;T;;5170398;06/07/2026 ;8.036,88;0,00;421;3,00;241,11;0,00;N;0,00;0,00;0,00;0,00;0,00;2;92.693.118/0001-60;;;BRADESCO SAUDE S/A;AV;Rio de Janeiro;555;19º andar;Caju;Rio de Janeiro;RJ;20931-675;contfiscal@bradescoseguros.com.br;HONORARIOS DE SERVICOS MEDICOS
Total;53;;;;;;;;;;;;;;;;;;;;;;;;;5.531.371,27;0,00;;;165.941,13;0,00;;;;;;;;;;;;;;;;;
